The completed 2QZ is, by more than a factor 50, the largest homogeneous QSO catalogue ever constructed at these faint limits (b_J<20.85) and high QSO surface densities (5 QSOs deg^-2).;41 Results-Specific
As such it represents an important resource in the study of the Universe at moderate-to-high redshifts.;52 Conclusions-Specific
As an example of the results possible with the 2QZ, we also present our most recent analysis of the optical QSO luminosity function and its cosmological evolution with redshift.;42 Results-Reference
For a flat, Omega_m=0.3 and Omega_lam=0.7, Universe, we find that a double power law with luminosity evolution that is exponential in look-back time, t, of the form L*(z) exp(6.15t), equivalent to an e-folding time of 2Gyr, provides an acceptable fit to the redshift dependence of the QSO luminosity function over the range [0.4 < z < 2.1 and M_bJ<-22.5.;41 Results-Specific
Evolution described by a quadratic in redshift is also an acceptable fit, with L*(z)~10^(1.39z-0.29z^2).;41 Results-Specific
6;
We derive absolute dimensions for two early-type main sequence detached eclipsing binaries in the young open cluster h Persei (NGC 869).;2 Problem
V615 Persei has a spectral type of B7V and a period of 13.7d.;41 Results-Specific
V618 Persei is A2V and has a period of 6.4d.;41 Results-Specific
New ephemerides are calculated for both systems.;42 Results-Reference
The masses of the component stars have been derived using high-resolution spectroscopy and are 4.08+/-0.06 Msun and 3.18+/-0.05 Msun for V615 Per and 2.33+/-0.03 Msun and 1.56+/-0.02] Msun for V618 Per.;31 Method-Specific, 41 Results-Specific
The radii have been measured by fitting the available light curves using EBOP and are 2.29+/-0.14] Rsun and 1.90+/-0.09 Rsun for V615 Per and 1.64+/-0.07 Rsun and 1.32+/-0.07 Rsun for V618 Per.;31 Method-Specific, 41 Results-Specific
By comparing the observed spectra of V615 Per to synthetic spectra from model atmospheres we find that the effective temperatures of the two stars are 15000+/-500 K and 11000+/-500 K.;32 Method-Procedure, 41 Results-Specific
The equatorial rotational velocities of the primary and secondary components of V615 Per are 28+/-5 km/s and 8+/-5 km/s, respectively.;41 Results-Specific
Both components of V618 Per rotate at 10+/-5 km/s.;41 Results-Specific
The equatorial rotational velocities for synchronous rotation are about 10 km/s for all four stars.;41 Results-Specific
The timescales for orbital circularisation for both systems, and the timescale for rotational synchronisation of V615 Per, are much greater than the age of h Per.;41 Results-Specific
Their negligible eccentricities and equatorial rotational velocities therefore support the hypothesis that they were formed by 'delayed breakup'.;51 Conclusions-Explanation
We have compared the radii of these stars to models by the Granada and the Padova groups for stars of the same masses but different compositions.;32 Method-Procedure
We conclude that the metallicity of the stars is about Z=0.01.;41 Results-Specific
This appears to be the first estimate of the bulk metallicity of h Per.;52 Conclusions-Specific
Recent photometric studies have assumed a solar metallicity so their results should be reviewed.;52 Conclusions-Specific
7;
We develop new methods to study the properties of galaxy redshift surveys and radial peculiar velocity surveys, both individually and combined.;2 Problem
We derive the Fisher information matrix for redshift surveys, including redshift distortions and stochastic bias.;42 Results-Reference
We find exact results for estimating the marginalised accuracy of a two-parameter measurement of the amplitude of galaxy clustering, A_g, and the distortion parameter beta.;42 Results-Reference
The Fisher matrix is also derived for a radial peculiar velocity survey and we discuss optimisation of these surveys for equal timescales.;42 Results-Reference
The Fisher Super-Matrix, combining both surveys, is derived.;42 Results-Reference
We apply these results to investigate the 6 degree Field Galaxy Survey (6dFGS), currently underway on the UK Schmidt Telescope (UKST).;32 Method-Procedure
The survey will consist of approximately 125000 K-band selected galaxies with redshifts and a subset of around 5000 galaxies with radial peculiar velocities.;32 Method-Procedure
We find for the redshift survey that we can measure the three parameters A_g, Gamma and beta to about 3% accuracy, but will not be able to detect the baryon abundance, or the matter-galaxy correlation coefficient, r_g.;41 Results-Specific
The peculiar velocity survey will jointly measure the velocity amplitude A_v and Gamma to around 25% accuracy.;41 Results-Specific
A conditional estimate of the amplitude A_v alone, can be made to 5%.;41 Results-Specific
When the surveys are combined however, the major degeneracy between beta and r_g is lifted and we are able to measure A_g, Gamma, beta and r_g all to the 2% level, significantly improving on current estimates.;41 Results-Specific
Finally we consider scale dependence of r_g and the biassing parameter b.;42 Results-Reference
We find that measurements for these averaged over logarithmic passbands can be constrained to the level of a few percent.;41 Results-Specific
8;
Mass outflows from Eddington-limited accreting compact objects appear to be a very widespread phenomenon.;1 Background
They may provide the soft excess observed in quasars and ULXs, and imply that such objects have a major effect on their surroundings.;1 Background
In particular they allow a simple parameter-free argument for the M_BH-sigma relation for galaxies, and offer a straightforward interpretation of the emission nebulae seen around ULXs.;42 Results-Reference
9;
We have surveyed four globular clusters in the Fornax dwarf galaxy for RR Lyrae stars, using archival HST observations.;2 Problem, 32 Method-Procedure
We identify 197 new RR Lyrae stars in these four clusters.;41 Results-Specific
Despite the short observational baseline, we derive periods, light-curves, and photometric parameters for each.;42 Results-Reference
The Fornax clusters have exceptionally large RR Lyrae specific frequencies compared with the Galactic globular clusters.;41 Results-Specific
Furthermore, the Fornax cluster RR Lyrae stars are unusual in that their characteristics are intermediate between the two Galactic Oosterhoff groups.;41 Results-Specific
In this respect the Fornax clusters are similar to the field populations in several dwarf galaxies.;41 Results-Specific
We revise previous measurements of the HB morphology in each cluster.;42 Results-Reference
The Fornax clusters closely resemble the ''young'' Galactic halo population defined by Zinn.;41 Results-Specific
The existence of the second parameter effect among the Fornax clusters is also confirmed.;41 Results-Specific
Finally, we determine foreground reddening and distance estimates for each cluster.;42 Results-Reference
We find a mean distance modulus to Fornax of (m-M)_0 = 20.66 +/- 0.03 (random) +/- 0.15 (systematic).;41 Results-Specific
Our measurements are consistent with a line of sight depth of 8-10 kpc for this galaxy, matching its projected dimensions, and incompatible with tidal model explanations for the observed high velocity dispersions in many dSph galaxies.;52 Conclusions-Specific
Dark matter dominance is suggested.;51 Conclusions-Explanation
10;
I discuss how parameters describing inflation in the very early universe may be related to primordial perturbation spectra. ;2 Problem
Precision observations of anisotropies in the cosmic microwave background (CMB) such as those provided by the WMAP satellite offer an unprecedented window onto the physics of the very early universe.;1 Background
To theorists exploring speculative models of physics at high energies, the CMB offers us the chance to put our ideas to the test.;53 Conclusions-Reference
11;
We demonstrate how to produce a stable multispeed lattice Boltzmann method (LBM) for a wide range of velocity sets, many of which were previously thought to be intrinsically unstable.;2 Problem
We use non-Gauss-Hermitian cubatures.;31 Method-Specific
The method operates stably for almost zero viscosity, has second-order accuracy, suppresses typical spurious oscillation (only a modest Gibbs effect is present) and introduces no artificial viscosity.;41 Results-Specific
There is almost no computational cost for this innovation.;41 Results-Specific
12;
We revisit the classical stability versus accuracy dilemma for the lattice Boltzmann methods (LBM).;2 Problem
Our goal is a stable method of second-order accuracy for fluid dynamics based on the lattice Bhatnager-Gross-Krook method (LBGK).;2 Problem
The LBGK scheme can be recognised as a discrete dynamical system generated by free-flight and entropic involution.;1 Background
In this framework the stability and accuracy analysis are more natural.;Unknown
We find the necessary and sufficient conditions for second-order accurate fluid dynamics modelling.;42 Results-Reference
In particular, it is proven that in order to guarantee second-order accuracy the distribution should belong to a distinguished surface - the invariant film (up to second-order in the time step).;41 Results-Specific
This surface is the trajectory of the (quasi)equilibrium distribution surface under free-flight.;
The main instability mechanisms are identified.;42 Results-Reference
The simplest recipes for stabilisation add no artificial dissipation (up to second-order) and provide second-order accuracy of the method.;41 Results-Specific
Two other prescriptions add some artificial dissipation locally and prevent the system from loss of positivity and local blow-up.;41 Results-Specific
Demonstration of the proposed stable LBGK schemes are provided by the numerical simulation of a 1D shock tube and the unsteady 2D-flow around a square-cylinder (up to Reynolds number 10000).;32 Method-Procedure
13;
We examine the feasibility of predicting and subsequently managing the future evolution of a Complex Adaptive System.;2 Problem
Our archetypal system mimics a competitive population of mechanical, biological, informational or human objects.;32 Method-Procedure
We show that short-term prediction yields corridors along which the system will, with very high probability, evolve.;42 Results-Reference
We then show how small amounts of 'population engineering' can be undertaken in order to steer the system away from any undesired regimes which have been predicted.;2 Problem
Despite the system's many degrees of freedom and inherent stochasticity, this dynamical 'soft' control over future risk requires only minimal knowledge about the population's composition.;52 Conclusions-Specific
14;
We introduce a Hubbard model on a particular class of geometries, and consider the effect of doping the highly spin-degenerate Mott-insulating state with a microscopic number of holes in the extreme strong-coupling limit.;2 Problem
The geometry is quite general, with pairs of atomic sites at each superlattice vertex, and a highly frustrated inter-atomic connectivity: the one dimensional realization is a chain of edge-sharing tetrahedra.;41 Results-Specific
The sole model parameter is the ratio of intra-pair to inter-pair hopping matrix elements.;41 Results-Specific
If the intra-pair hopping is negligible then introducing a microscopic number of holes results in a ferromagnetic Nagaoka groundstate.;41 Results-Specific
Conversely, if the intra-pair hopping is comparable with the inter-pair hopping then the groundstate is low spin with short-ranged spin correlations.;41 Results-Specific
We exactly solve the correlated motion of a pair of holes in such a state and find that, in 1-d and 2-d, they form a bound pair on a length scale that increases with diminishing binding energy.;41 Results-Specific
This result is pertinent to the long-standing problem of hole motion in the copper-oxide planes of the high-temperature superconductors: we have rigorously shown that, on our frustrated geometry, the holes pair up and a short-ranged low-spin state is generated by hole motion alone.;41 Results-Specific
15;
We discuss electron scattering in a one-dimensional delta barrier potential with either time-dependent coupling constant (classical model) or a coupling constant that is linear in a boson coordinate (quantum model).;2 Problem
We find an exact continued fraction solution and Fano like resonances in the transmission coefficient.;42 Results-Reference
In the quantum model, energies for perfect transmission exist below the first sideband threshold.;41 Results-Specific
16;
In very anisotropic layered superconductors (e.g. Bi2Sr2CaCu2Ox) a tilted magnetic field can penetrate as two co-existing lattices of vortices parallel and perpendicular to the layers.;1 Background
At low out-of-plane fields the perpendicular vortices form a set of isolated vortex chains, which have recently been observed in detail with scanning Hall-probe measurements.;1 Background
We present calculations that show a very delicate stability of this isolated-chain state.;2 Problem
As the vortex density increases along the chain there is a first-order transition to a buckled chain, and then the chain will expel vortices in a continuous transition to a composite-chain state.;42 Results-Reference
At low densities there is an instability towards clustering, due to a long-range attraction between the vortices on the chain, and at very low densities it becomes energetically favorable to form a tilted chain, which may explain the sudden disappearance of vortices along the chains seen in recent experiments.;42 Results-Reference
17;
We describe the Sr optical lattice clock apparatus at NPL with particular emphasis on techniques used to increase reliability and minimise the human requirement in its operation.;2 Problem
Central to this is a clock-referenced transfer cavity scheme for the stabilisation of cooling and trapping lasers.;32 Method-Procedure
We highlight several measures to increase the reliability of the clock with a view towards the realisation of an optical time-scale.;42 Results-Reference
The clock contributed 502 hours of data over a 25 day period (84% uptime) in a recent measurement campaign with several uninterrupted periods of more than 48 hours.;41 Results-Specific
An instability of 2×10−17 was reached after 105 s of averaging in an interleaved self-comparison of the clock.;41 Results-Specific
18;
We develop a method of modified hyper-Ramsey spectroscopy in optical clocks, achieving complete immunity to the frequency shifts induced by the probing fields themselves.;2 Problem
Using particular pulse sequences with tailored phases, frequencies, and durations, we can derive an error signal centered exactly at the unperturbed atomic resonance with a steep discriminant which is robust against variations in the probe shift.;32 Method-Procedure
We experimentally investigate the scheme using the magnetically-induced 1S0−3P0 transition in 88Sr, demonstrating automatic suppression of a sizeable \num{2e-13} probe Stark shift to below \num{1e-16} even with very large errors in shift compensation.;32 Method-Procedure, 41 Results-Specific
19;
We report on the design and testing of an array of Penning ion traps made from printed circuit board.;2 Problem
The system enables fast shuttling of ions from one trapping zone to another, which could be of use in quantum information processing.;52 Conclusions-Specific
We describe simulations carried out to determine the optimal potentials to be applied to the trap electrodes for enabling this movement.;42 Results-Reference
The results of a preliminary experiment with a cloud of laser cooled calcium ions demonstrate a round-trip shuttling efficiency of up to 75%.;41 Results-Specific
20;
We present a solid-state laser system that generates over 200 mW of continuous-wave, narrowband light, tunable from 316.3 nm - 17.7 nm and 318.0 nm - 319.3 nm.;2 Problem, 41 Results-Specific
The laser is based on commercially available fiber amplifiers and optical frequency doubling technology, along with sum frequency generation in a periodically poled stoichiometric lithium tantalate crystal.;Unknown
The laser frequency is stabilized to an atomic-referenced high finesse optical transfer cavity.;32 Method-Procedure
Using a GPS-referenced optical frequency comb we measure a long term frequency instability of <35 kHz for timescales between 10−3 s and 103 s.;31 Method-Specific
As an application we perform spectroscopy of Sr Rydberg states from n = 37 - 81, demonstrating mode-hop-free scans of 24 GHz.;32 Method-Procedure, 41 Results-Specific
In a cold atomic sample we measure Doppler-limited linewidths of 350 kHz.;41 Results-Specific
21;
We describe a simple strontium vapor cell for laser spectroscopy experiments.;2 Problem
Strontium vapor is produced using an electrically heated commercial dispenser source.;32 Method-Procedure
The sealed cell operates at room temperature, and without a buffer gas or vacuum pump.;32 Method-Procedure
The cell was characterised using laser spectroscopy, and was found to offer stable and robust operation, with an estimated lifetime of 10,000 hours.;31 Method-Specific, 41 Results-Specific
By changing the dispenser, this technique can be readily extended to other alkali and alkaline earth elements.;52 Conclusions-Specific
22;
We report modulation transfer spectroscopy on the D2 transitions in 85Rb and 87Rb using a simple home-built electro-optic modulator (EOM).;2 Problem, 31 Method-Specific
We show that both the gradient and amplitude of modulation transfer spectroscopy signals, for the 87Rb F=2 to F'=3 and the 85Rb F=3 to F'=4 transitions, can be significantly enhanced by expanding the beams, improving the signals for laser frequency stabilization.;42 Results-Reference
The signal gradient for these transitions is increased by a factor of 3 and the peak to peak amplitude was increased by a factor of 2.;41 Results-Specific
The modulation transfer signal for the 85Rb F=2 to F' transitions is also presented to highlight how this technique can generate a single, clear line for laser frequency stabilization even in cases where there are a number of closely spaced hyperfine transitions.;42 Results-Reference
23;
Atom interferometric sensors and quantum information processors must maintain coherence while the evolving quantum wavefunction is split, transformed and recombined, but suffer from experimental inhomogeneities and uncertainties in the speeds and paths of these operations.;2 Problem
Several error-correction techniques have been proposed to isolate the variable of interest.;2 Problem
Here we apply composite pulse methods to velocity-sensitive Raman state manipulation in a freely-expanding thermal atom cloud.;31 Method-Specific
We compare several established pulse sequences, and follow the state evolution within them.;32 Method-Procedure
The agreement between measurements and simple predictions shows the underlying coherence of the atom ensemble, and the inversion infidelity in an 80 micro-Kelvin atom cloud is halved.;41 Results-Specific
Composite pulse techniques, especially if tailored for atom interferometric applications, should allow greater interferometer areas, larger atomic samples and longer interaction times, and hence improve the sensitivity of quantum technologies from inertial sensing and clocks to quantum information processors and tests of fundamental physics.;52 Conclusions-Specific
24;
Frauchiger and Renner have recently claimed to prove that “Single-world interpretations of quantum theory cannot be self-consistent”.;1 Background
This is contradicted by a construction due to Bell, inspired by Bohmian mechanics, which shows that any quantum system can be modelled in such a way that there is only one “world” at any time, but the predictions of quantum theory are reproduced.;2 Problem
This Bell–Bohmian theory is applied to the experiment proposed by Frauchiger and Renner, and their argument is critically examined.;53 Conclusions-Reference
It is concluded that it is their version of “standard quantum theory”, incorporating state vector collapse upon measurement, that is not self-consistent.;53 Conclusions-Reference
25;
A problem in nonlinear water-wave propagation on the surface of an inviscid, stationary fluid is presented.;2 Problem
"The primary surface wave, suitably initiated at some radius, is taken to be a slowly evolving nonlinear cylindrical wave (governed by an appropriate Korteweg-de Vries equation), the depth is assumed to be varying in a purely radial direction.";32 Method-Procedure
We consider a $\sech^2$ profile at an initial radius (which is, following our scalings, rather large), and we describe the evolution as it propagates radially outwards.;32 Method-Procedure
This initial profile was chosen because its evolution over constant depth is understood both analytically and numerically, even though it is not an exact solitary-wave solution of the cylindrical KdV equation.;51 Conclusions-Explanation
The propagation process will introduce reflected and re-reflected components which will also be described.;42 Results-Reference
The precise nature of these reflections is fixed by the requirements of mass conservation.;42 Results-Reference
The asymptotic results presented describe the evolution of the primary wave, the development of an outward shelf and also an inward (reflected) shelf.;42 Results-Reference
These results make use of specific depth variations (which were chosen to simplify the solution of the relevant equations), and mirror those obtained for the problem of 1-D plane waves over variable depth, although the details here are more complex due to the axi-symmetry.;51 Conclusions-Explanation
26;
In this paper we discuss Airy solutions of the second Painleve equation (\mbox{\rm PII}) and two related equations, the Painleve XXXIV equation (\rm P34) and the Jimbo-Miwa-Okamoto σ form of \mbox{\rm PII}\ (\mbox{\rm SII}), are discussed.;2 Problem
It is shown that solutions which depend only on the Airy function Ai(z) have a completely difference structure to those which involve a linear combination of the Airy functions Ai(z) and Bi(z).;42 Results-Reference
For all three equations, the special solutions which depend only on Ai(t) are tronquee solutions, i.e. they have no poles in a sector of the complex plane.;41 Results-Specific
Further for both \rm P34\ and \mbox{\rm SII}, it is shown that amongst these tronquee solutions there is a family of solutions which have no poles on the real axis.;41 Results-Specific
27;
Exact solutions of the dispersive and modified equations are expressed in terms of special polynomials associated with rational solutions of the fourth Painleve equation, which arises as generalized scaling reductions of these equations.;42 Results-Reference
Generalized solutions that involve an infinite sequence of arbitrary constants are also derived which are analogues of generalized rational solutions for the Korteweg-de Vries, Boussinesq and nonlinear Schrodinger equations ;42 Results-Reference
28;
The relationship between point vortex dynamics and the properties of polynomials with roots at the vortex positions is discussed.;2 Problem
Classical polynomials, such as the Hermite polynomials, have roots that describe the equilibria of identical vortices on the line.;42 Results-Reference
Stationary and uniformly translating vortex configurations with vortices of the same strength but positive or negative orientation are given by the zeros of the Adler-Moser polynomials, which arise in the description of rational solutions of the Korteweg-de Vries equation.;41 Results-Specific
For quadupole background flow, vortex configurations are given by the zeros of polynomials expressed as wronskians of Hermite polynomials.;41 Results-Specific
Further new solutions are found in this case using the special polynomials arising the in the description of rational solutions of the fourth Painleve equation.;32 Method-Procedure, 42 Results-Reference
29;
In this paper, we examine a generalized magma equation for rational values of two parameters, m and n.;2 Problem
Firstly, the similarity reductions are found using the Lie group method of infinitesimal transformations.;31 Method-Specific, 41 Results-Specific
The Painleve ODE test is then applied to the travelling wave reduction, and the pairs of m and n which pass the test are identified.;32 Method-Procedure
These particular pairs are further subjected to the ODE test on their other symmetry reductions.;32 Method-Procedure
Only two cases remain which pass the ODE test for all such symmetry reductions and these are completely integrable.;42 Results-Reference
The case when m=0, n=−1 is related to the Hirota-Satsuma equation and for m=12, n=−12, it is a real, generalized, pumped Maxwell-Bloch equation.;41 Results-Specific
30;
The hydrostatic primitive equations (HPE) form the basis of most numerical weather, climate and global ocean circulation models.;1 Background
Analytical (not statistical) methods are used to find a scaling proportional to (NuRaRe) 1/4 for the range of horizontal spatial sizes in HPE solutions, which is much broader than currently achievable computationally.;2 Problem, 32 Method-Procedure
The range of scales for the HPE is determined from an analytical bound on the time-averaged enstrophy of the horizontal circulation.;32 Method-Procedure
This bound allows the formation of very small spatial scales, whose existence would excite unphysically large linear oscillation frequencies and gravity wave speeds.;52 Conclusions-Specific
31;
Recent experiments have shown that many species of microorganisms leave a solid surface at a fixed angle determined by steric interactions and near-field hydrodynamics.;1 Background
This angle is completely independent of the incoming angle.;1 Background
For several collisions in a closed body this determines a unique type of billiard system, an aspecular billiard in which the outgoing angle is fixed for all collisions;1 Background
We analyze such a system using numerical simulation of this billiard for varying tables and outgoing angles, and also utilize the theory of one-dimensional maps and wavefront dynamics;2 Problem, 31 Method-Specific
When applicable we cite results from and compare our system to similar billiard systems in the literature.;32 Method-Procedure
We focus on examples from three broad classes: the ellipse, the Bunimovich billiards, and the Sinai billiards.;32 Method-Procedure
The effect of a noisy outgoing angle is also discussed.;42 Results-Reference
32;
Dynamical collapse models embody the idea of a physical collapse of the wave function in a mathematically well-defined way.;1 Background
They involve modifications to the standard rules of quantum theory in order to describe collapse as a physical process;1 Background
This appears to introduce a time reversal asymmetry into the dynamics since the state at any given time depends on collapses in the past but not in the future;2 Problem
Here we challenge this conclusion by demonstrating that, subject to specified model constraints, collapse models can be given a structurally time symmetric formulation in which the collapse events are the primitive objects of the theory;2 Problem
Three different examples of time asymmetries associated with collapse models are then examined and in each case it is shown that the same dynamical rule determining the collapse events works in both the forward and backward in time directions;42 Results-Reference
Any physically observed time asymmetries that arise in such models are due to the asymmetric imposition of initial or final time boundary conditions, rather than from an inherent asymmetry in the dynamical law;51 Conclusions-Explanation
This is the standard explanation of time asymmetric behaviour resulting from time symmetric laws.;51 Conclusions-Explanation
33;
The focusing of spin waves in magnetic materials has a number of important advantages for directing energy and thus information.;1 Background
In contrast to earlier works, we theoretically calculate the focusing of short-wavelength spin waves.;2 Problem
We show that strong focusing of large wave-vector spin waves naturally occurs about halfway out in the Brillouin zone with no need for a magnetocrystalline anisotropy, dipolar effects, or an external magnetic field.;42 Results-Reference
The fact that the wavelength is on the order of the lattice constant leads to a form of lattice-induced anisotropy in the wave propagation.;42 Results-Reference
We also explore the tunability that is achieved by the application of both an external field and a uniaxial anisotropy.;2 Problem
In this case there is a rotation of the focusing pattern.;41 Results-Specific
The rotation angle can be changed by varying the field strength, demonstrating tunability.;42 Results-Reference
34;
Proposed models of closed timelike curves (CTCs) have been shown to enable powerful information-processing protocols.;1 Background
We examine the simulation of models of CTCs both by other models of CTCs and by physical systems without access to CTCs;2 Problem
We prove that the recently proposed transition probability CTCs (T-CTCs) are physically equivalent to postselection CTCs (P-CTCs), in the sense that one model can simulate the other with reasonable overhead;2 Problem
As a consequence, their information-processing capabilities are equivalent;42 Results-Reference
We also describe a method for quantum computers to simulate Deutschian CTCs (but with a reasonable overhead only in some cases);42 Results-Reference
In cases for which the overhead is reasonable, it might be possible to perform the simulation in a table-top experiment;52 Conclusions-Specific
This approach has the benefit of resolving some ambiguities associated with the equivalent circuit model of Ralph et al.;52 Conclusions-Specific
Furthermore, we provide an explicit form for the state of the CTC system such that it is a maximum-entropy state, as prescribed by Deutsch.;42 Results-Reference
35;
The additional information within a Hamilton–Jacobi representation of quantum mechanics is extra, in general, to the Schrödinger representation.;1 Background
This additional information specifies the microstate of ψ that is incorporated into the quantum reduced action, W.;1 Background
Non-physical solutions of the quantum stationary Hamilton–Jacobi equation for energies that are not Hamiltonian eigenvalues are examined to establish Lipschitz continuity of the quantum reduced action and conjugate momentum.;2 Problem
Milne quantization renders the eigenvalue J.;41 Results-Specific
Eigenvalues J and E mutually imply each other.;41 Results-Specific
Jacobi’s theorem generates a microstate-dependent time parametrization t−τ=∂EW even where energy, E, and action variable, J, are quantized eigenvalues.;41 Results-Specific
Substantiating examples are examined in a Hamilton–Jacobi representation including the linear harmonic oscillator numerically and the square well in closed form.;32 Method-Procedure
Two byproducts are developed.;42 Results-Reference
First, the monotonic behavior of W is shown to ease numerical and analytic computations.;41 Results-Specific
Second, a Hamilton–Jacobi representation, quantum trajectories, is shown to develop the standard energy quantization formulas of wave mechanics.;41 Results-Specific
36;
A quantum state represents neither properties of a physical system nor anyone’s knowledge of its properties.;1 Background
The important question is not what quantum states represent but how they are used—as informational bridges.;1 Background
Knowing about some physical situations (its backing conditions), an agent may assign a quantum state to form expectations about other possible physical situations (its advice conditions).;1 Background
Quantum states are objective: only expectations based on correct state assignments are generally reliable.;1 Background
